id,bathrooms,bedrooms,fee,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,time,AC,Alarm,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Doorman,Elevator,Fireplace,Garbage Disposal,Gated,Golf,Gym,Hot Tub,Internet Access,Luxury,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,TV,Tennis,View,Washer Dryer,Wood Floors,no amenities available,address,neighborhood,county,postcode,place_importance,place_rank
5197825430,2.0,2.0,No,Yes,None,738.0,1012,Junction City,KS,39.028,-96.8382,RentDigs.com,1970-01-01 00:00:01.550822656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,"553, West 6th Street, Junction City, Geary County, Kansas, 66441, United States",,Geary County,66441,9.99999999995449e-06,30
5197824875,1.0,2.0,No,Yes,None,1350.0,1100,Charlottesville,VA,38.0003,-78.4636,RentDigs.com,1970-01-01 00:00:01.550822611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Monticello, Thomas Jefferson Parkway, Albemarle County, Virginia, 22902, United States",,Albemarle County,22902,3.750133516437045e-05,30
5197824646,1.0,1.0,No,Thumbnail,None,1838.0,931,Sterling,VA,38.9977,-77.4332,RentDigs.com,1970-01-01 00:00:01.550822594,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lindsay Volkswagen of Dulles, 22455, Lindsay Cars Court, Sterling, Loudoun County, Virginia, 20166, United States",,Loudoun County,20166,5.413977264052823e-05,30
5197823154,1.0,1.0,No,Thumbnail,None,1520.0,771,Tempe,AZ,33.4243,-111.9241,RentDigs.com,1970-01-01 00:00:01.550822535,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,"Sun Devil Sports Performance, 650, South Athletes Place, Tempe, Maricopa County, Arizona, 85281, United States",,Maricopa County,85281,6.423819333176191e-05,30
5197822982,1.0,3.0,No,Yes,None,950.0,1540,Junction City,KS,39.028,-96.8382,RentDigs.com,1970-01-01 00:00:01.550822529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"553, West 6th Street, Junction City, Geary County, Kansas, 66441, United States",,Geary County,66441,9.99999999995449e-06,30
5197822071,1.0,1.0,No,Thumbnail,None,1605.0,880,Sterling,VA,38.9977,-77.4332,RentDigs.com,1970-01-01 00:00:01.550822504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"Lindsay Volkswagen of Dulles, 22455, Lindsay Cars Court, Sterling, Loudoun County, Virginia, 20166, United States",,Loudoun County,20166,5.413977264052823e-05,30
5197820452,1.0,1.0,No,Yes,None,900.0,649,Allen,TX,33.0871,-96.617,RentDigs.com,1970-01-01 00:00:01.550822435,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pharmacy Drive-Thru, Collin County, Texas, 75002, United States",,Collin County,75002,5.6753643091432324e-05,30
5197819952,1.0,2.0,No,Thumbnail,None,1279.0,889,Tampa,FL,27.8915,-82.5057,RentDigs.com,1970-01-01 00:00:01.550822415,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,"Dale Mabry Highway @ Marlin Avenue, South Dale Mabry Highway, Al Mar, Tampa, Hillsborough County, Florida, 33611, United States",,Hillsborough County,33611,7.196536202024899e-05,30
5197819668,2.0,2.0,No,Thumbnail,None,1962.0,1130,Sterling,VA,38.9977,-77.4332,RentDigs.com,1970-01-01 00:00:01.550822401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"Lindsay Volkswagen of Dulles, 22455, Lindsay Cars Court, Sterling, Loudoun County, Virginia, 20166, United States",,Loudoun County,20166,5.413977264052823e-05,30
5197819653,1.0,1.0,No,Thumbnail,None,1589.0,730,Atlanta,GA,33.855,-84.396,RentDigs.com,1970-01-01 00:00:01.550822400,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,"3680, Tuxedo Road Northwest, Atlanta, Fulton County, Georgia, 30305, United States",,Fulton County,30305,7.908064393067854e-05,30
5197817546,1.0,1.0,No,Thumbnail,None,1329.0,743,Atlanta,GA,33.7848,-84.3922,RentDigs.com,1970-01-01 00:00:01.550822325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,"Sonesta Select Atlanta Midtown Georgia Tech, 1132, Techwood Drive Northwest, Home Park, Atlanta, Fulton County, Georgia, 30318, United States",Home Park,Fulton County,30318,7.908064393067854e-05,30
5197817474,2.0,2.0,No,Thumbnail,None,1220.0,1074,Allen,TX,33.0871,-96.617,RentDigs.com,1970-01-01 00:00:01.550822323,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pharmacy Drive-Thru, Collin County, Texas, 75002, United States",,Collin County,75002,5.6753643091432324e-05,30
5197817189,2.0,2.0,No,Yes,"Cats,Dogs",1776.0,1104,Tampa,FL,27.8915,-82.5057,RentDigs.com,1970-01-01 00:00:01.550822314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Dale Mabry Highway @ Marlin Avenue, South Dale Mabry Highway, Al Mar, Tampa, Hillsborough County, Florida, 33611, United States",,Hillsborough County,33611,7.196536202024899e-05,30
5197815091,2.0,2.0,No,No,None,794.0,1012,Junction City,KS,39.028,-96.8382,RentDigs.com,1970-01-01 00:00:01.550822253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,"553, West 6th Street, Junction City, Geary County, Kansas, 66441, United States",,Geary County,66441,9.99999999995449e-06,30
5197811953,1.0,1.0,No,Yes,"Cats,Dogs",904.0,798,Charlotte,NC,35.1081,-80.806,RentDigs.com,1970-01-01 00:00:01.550822163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,"7536, Stonecroft Park Drive, Stonecroft, Charlotte, Mecklenburg County, North Carolina, 28226, United States",,Mecklenburg County,28226,7.101625085827447e-05,30
5197811293,2.0,3.0,No,Yes,"Cats,Dogs",910.0,1453,Kansas City,MO,38.9318,-94.4966,RentDigs.com,1970-01-01 00:00:01.550822140,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Skiles Avenue, Avalon View, Kansas City, Jackson County, Missouri, 64134, United States",,Jackson County,64134,7.305638208586279e-05,30
5197810950,1.0,3.0,No,Thumbnail,None,875.0,1284,Junction City,KS,39.028,-96.8382,RentDigs.com,1970-01-01 00:00:01.550822130,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"553, West 6th Street, Junction City, Geary County, Kansas, 66441, United States",,Geary County,66441,9.99999999995449e-06,30
5197810610,1.0,1.0,No,Yes,"Cats,Dogs",1430.0,616,Roseville,CA,38.7347,-121.2251,RentDigs.com,1970-01-01 00:00:01.550822119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"Sierra College Boulevard, Roseville, Placer County, California, 95746, United States",,Placer County,95746,0.05339256656748299,26
5197809553,2.0,2.0,No,Thumbnail,None,1159.0,950,Charlotte,NC,35.1081,-80.806,RentDigs.com,1970-01-01 00:00:01.550822078,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,"7536, Stonecroft Park Drive, Stonecroft, Charlotte, Mecklenburg County, North Carolina, 28226, United States",,Mecklenburg County,28226,7.101625085827447e-05,30
5197807055,2.0,2.0,No,Thumbnail,"Cats,Dogs",1705.0,1111,Gainesville,VA,38.7864,-77.6564,RentDigs.com,1970-01-01 00:00:01.550821972,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"15518, Lee Highway, Gainesville, Prince William County, Virginia, 20109, United States",,Prince William County,20109,4.535667963678977e-05,30
5197806376,2.0,3.0,No,Thumbnail,"Cats,Dogs",1925.0,1273,Gainesville,VA,38.7864,-77.6564,RentDigs.com,1970-01-01 00:00:01.550821934,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,"15518, Lee Highway, Gainesville, Prince William County, Virginia, 20109, United States",,Prince William County,20109,4.535667963678977e-05,30
5197805950,2.0,2.0,No,Yes,None,1760.0,1062,Roseville,CA,38.7347,-121.2251,RentDigs.com,1970-01-01 00:00:01.550821902,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sierra College Boulevard, Roseville, Placer County, California, 95746, United States",,Placer County,95746,0.05339256656748299,26
5197805379,1.0,1.0,No,Thumbnail,None,1281.0,887,Charlotte,NC,35.1538,-80.927,RentDigs.com,1970-01-01 00:00:01.550821860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,"2474, Thornfield Road, Deer Creek, Yorkwood, Charlotte, Mecklenburg County, North Carolina, 28273, United States",,Mecklenburg County,28273,9.99999999995449e-06,30
5197804623,2.0,3.0,No,Yes,None,2170.0,1368,Roseville,CA,38.7347,-121.2251,RentDigs.com,1970-01-01 00:00:01.550821790,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sierra College Boulevard, Roseville, Placer County, California, 95746, United States",,Placer County,95746,0.05339256656748299,26
5197804606,1.0,2.0,No,Thumbnail,None,2207.0,925,San Diego,CA,32.7251,-117.2365,RentDigs.com,1970-01-01 00:00:01.550821787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"3440, Cañon Street, Fleetridge, Point Loma, San Diego, San Diego County, California, 92106, United States",Fleetridge,San Diego County,92106,9.99999999995449e-06,30
5197803617,1.0,1.0,No,No,"Cats,Dogs",725.0,699,Addison,TX,32.96,-96.8292,RentDigs.com,1970-01-01 00:00:01.550821699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Festival Way, Addison, Dallas County, Texas, 75001, United States",,Dallas County,75001,5.6242465857892994e-05,30
5197803553,2.0,2.0,No,Yes,None,1287.0,1074,Charlotte,NC,35.1538,-80.927,RentDigs.com,1970-01-01 00:00:01.550821694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,"2474, Thornfield Road, Deer Creek, Yorkwood, Charlotte, Mecklenburg County, North Carolina, 28273, United States",,Mecklenburg County,28273,9.99999999995449e-06,30
5197803539,1.0,1.0,No,Yes,None,1598.0,746,Ashburn,VA,38.9975,-77.5293,RentDigs.com,1970-01-01 00:00:01.550821692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"22424, Belmont Ridge Road, Gray Falcon Station, Brambleton, Loudoun County, Virginia, 20148, United States",Gray Falcon Station,Loudoun County,20148,9.99999999995449e-06,30
5197803521,2.0,2.0,No,Yes,"Cats,Dogs",1735.0,1062,Roseville,CA,38.7347,-121.2251,RentDigs.com,1970-01-01 00:00:01.550821690,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sierra College Boulevard, Roseville, Placer County, California, 95746, United States",,Placer County,95746,0.05339256656748299,26
5197803513,1.0,1.0,No,Thumbnail,None,881.0,801,Overland Park,KS,38.8615,-94.6675,RentDigs.com,1970-01-01 00:00:01.550821689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,"14735, Metcalf Avenue, Stanley, Overland Park, Johnson County, Kansas, 66223, United States",,Johnson County,66223,9.99999999995449e-06,30
5197803408,1.0,2.0,No,Thumbnail,"Cats,Dogs",850.0,980,Harrisonburg,VA,38.5063,-78.9411,RentDigs.com,1970-01-01 00:00:01.550821677,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"3574, Muddy Creek Road, Mount Clinton, Rockingham County, Virginia, 22802, United States",,Rockingham County,22802,9.99999999995449e-06,30
5197803270,1.0,1.0,No,No,None,1563.0,747,Ashburn,VA,38.9975,-77.5293,RentDigs.com,1970-01-01 00:00:01.550821667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"22424, Belmont Ridge Road, Gray Falcon Station, Brambleton, Loudoun County, Virginia, 20148, United States",Gray Falcon Station,Loudoun County,20148,9.99999999995449e-06,30
5197802934,2.0,2.0,No,Thumbnail,None,1870.0,1342,Atlanta,GA,33.7542,-84.3897,RentDigs.com,1970-01-01 00:00:01.550821639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"One Park Place, 1, Decatur Street Southeast, Five Points, Atlanta, Fulton County, Georgia, 30303, United States",Five Points,Fulton County,30303,7.908064393067854e-05,30
5197802830,2.0,2.0,No,Thumbnail,"Cats,Dogs",1218.0,975,Charlotte,NC,35.1538,-80.927,RentDigs.com,1970-01-01 00:00:01.550821630,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,"2474, Thornfield Road, Deer Creek, Yorkwood, Charlotte, Mecklenburg County, North Carolina, 28273, United States",,Mecklenburg County,28273,9.99999999995449e-06,30
5197802130,2.0,3.0,No,Thumbnail,None,1610.0,1480,Overland Park,KS,38.8615,-94.6675,RentDigs.com,1970-01-01 00:00:01.550821573,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,"14735, Metcalf Avenue, Stanley, Overland Park, Johnson County, Kansas, 66223, United States",,Johnson County,66223,9.99999999995449e-06,30
5197801891,1.0,1.0,No,Thumbnail,None,1225.0,874,Addison,TX,32.96,-96.8292,RentDigs.com,1970-01-01 00:00:01.550821550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Festival Way, Addison, Dallas County, Texas, 75001, United States",,Dallas County,75001,5.6242465857892994e-05,30
5197801745,1.0,1.0,No,No,None,1000.0,700,Atlanta,GA,33.6186,-84.3544,RentDigs.com,1970-01-01 00:00:01.550821536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Locksmith, Main Street, Forest Park, Clayton County, Georgia, 30297, United States",,Clayton County,30297,5.068513008311616e-05,30
5197801711,2.0,2.0,No,No,None,1565.0,1078,South Riding,VA,38.9975,-77.5293,RentDigs.com,1970-01-01 00:00:01.550821534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,"22424, Belmont Ridge Road, Gray Falcon Station, Brambleton, Loudoun County, Virginia, 20148, United States",Gray Falcon Station,Loudoun County,20148,9.99999999995449e-06,30
5197801698,1.0,1.0,No,Thumbnail,None,1632.0,854,Ashburn,VA,38.9975,-77.5293,RentDigs.com,1970-01-01 00:00:01.550821533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,"22424, Belmont Ridge Road, Gray Falcon Station, Brambleton, Loudoun County, Virginia, 20148, United States",Gray Falcon Station,Loudoun County,20148,9.99999999995449e-06,30
5197800148,1.0,1.0,No,Yes,None,1687.0,838,Ashburn,VA,38.9975,-77.5293,RentDigs.com,1970-01-01 00:00:01.550821381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"22424, Belmont Ridge Road, Gray Falcon Station, Brambleton, Loudoun County, Virginia, 20148, United States",Gray Falcon Station,Loudoun County,20148,9.99999999995449e-06,30
5197799342,2.0,2.0,No,Thumbnail,None,1350.0,1255,Addison,TX,32.96,-96.8292,RentDigs.com,1970-01-01 00:00:01.550821307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Festival Way, Addison, Dallas County, Texas, 75001, United States",,Dallas County,75001,5.6242465857892994e-05,30
5197799269,1.0,1.0,No,Thumbnail,"Cats,Dogs",1133.0,837,Overland Park,KS,38.8615,-94.6675,RentDigs.com,1970-01-01 00:00:01.550821301,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"14735, Metcalf Avenue, Stanley, Overland Park, Johnson County, Kansas, 66223, United States",,Johnson County,66223,9.99999999995449e-06,30
5197799218,2.0,3.0,No,Thumbnail,None,1635.0,1382,Addison,TX,32.96,-96.8292,RentDigs.com,1970-01-01 00:00:01.550821296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,"Festival Way, Addison, Dallas County, Texas, 75001, United States",,Dallas County,75001,5.6242465857892994e-05,30
5197799043,1.0,1.0,No,Thumbnail,None,1525.0,682,Atlanta,GA,33.7688,-84.3313,RentDigs.com,1970-01-01 00:00:01.550821281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"1717, Harriet Avenue Northeast, Lake Claire, Druid Hills, Atlanta, DeKalb County, Georgia, 30307, United States",Lake Claire,DeKalb County,30307,9.99999999995449e-06,30
5197798752,2.0,1.0,No,Yes,None,1725.0,1053,Addison,TX,32.96,-96.8292,RentDigs.com,1970-01-01 00:00:01.550821254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"Festival Way, Addison, Dallas County, Texas, 75001, United States",,Dallas County,75001,5.6242465857892994e-05,30
5197798495,1.0,1.0,No,Thumbnail,None,1629.0,740,Folsom,CA,38.6836,-121.1584,RentDigs.com,1970-01-01 00:00:01.550821231,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,"East Natoma Street, Represa, Folsom, Sacramento County, California, 95671, United States",,Sacramento County,95671,0.053387558556496496,26
5197798340,2.0,3.0,No,Thumbnail,"Cats,Dogs",1608.0,1415,Overland Park,KS,38.8615,-94.6675,RentDigs.com,1970-01-01 00:00:01.550821218,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,"14735, Metcalf Avenue, Stanley, Overland Park, Johnson County, Kansas, 66223, United States",,Johnson County,66223,9.99999999995449e-06,30
5197798283,2.0,3.0,No,Thumbnail,None,2099.0,1397,Ashburn,VA,38.9975,-77.5293,RentDigs.com,1970-01-01 00:00:01.550821213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"22424, Belmont Ridge Road, Gray Falcon Station, Brambleton, Loudoun County, Virginia, 20148, United States",Gray Falcon Station,Loudoun County,20148,9.99999999995449e-06,30
5197797990,1.0,1.0,No,Yes,"Cats,Dogs",1752.0,838,Ashburn,VA,38.9975,-77.5293,RentDigs.com,1970-01-01 00:00:01.550821189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,"22424, Belmont Ridge Road, Gray Falcon Station, Brambleton, Loudoun County, Virginia, 20148, United States",Gray Falcon Station,Loudoun County,20148,9.99999999995449e-06,30
5197797527,2.5,2.0,No,Yes,"Cats,Dogs",1433.0,1327,Overland Park,KS,38.8615,-94.6675,RentDigs.com,1970-01-01 00:00:01.550821159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"14735, Metcalf Avenue, Stanley, Overland Park, Johnson County, Kansas, 66223, United States",,Johnson County,66223,9.99999999995449e-06,30
5197797156,1.0,1.0,No,Yes,None,1655.0,793,Atlanta,GA,33.7688,-84.3313,RentDigs.com,1970-01-01 00:00:01.550821132,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"1717, Harriet Avenue Northeast, Lake Claire, Druid Hills, Atlanta, DeKalb County, Georgia, 30307, United States",Lake Claire,DeKalb County,30307,9.99999999995449e-06,30
5197797060,1.0,1.0,No,Yes,"Cats,Dogs",2050.0,850,San Diego,CA,32.7415,-117.128,RentDigs.com,1970-01-01 00:00:01.550821127,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"3433, Grim Avenue, Burlingame, North Park, San Diego, San Diego County, California, 92104, United States",Burlingame,San Diego County,92104,7.728007934686836e-05,30
5197797011,1.0,3.0,No,Yes,"Cats,Dogs",1480.0,697,Tampa,FL,27.9652,-82.5143,RentDigs.com,1970-01-01 00:00:01.550821124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"4148, West Boy Scout Boulevard, Tampa, Hillsborough County, Florida, 33607, United States",,Hillsborough County,33607,9.99999999995449e-06,30
5197796929,1.0,3.0,No,No,None,1570.0,726,Tampa,FL,27.9652,-82.5143,RentDigs.com,1970-01-01 00:00:01.550821118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"4148, West Boy Scout Boulevard, Tampa, Hillsborough County, Florida, 33607, United States",,Hillsborough County,33607,9.99999999995449e-06,30
5197794619,2.0,2.0,No,Thumbnail,"Cats,Dogs",1460.0,1073,Scottsdale,AZ,33.602,-111.8879,RentDigs.com,1970-01-01 00:00:01.550820924,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,"12774, North 89th Place, Sweetwater Ranch, Scottsdale, Maricopa County, Arizona, 85260, United States",Sweetwater Ranch,Maricopa County,85260,6.446707866021237e-05,30
5197793551,2.0,1.0,No,Yes,None,1350.0,1030,Lenexa,KS,38.9653,-94.7664,RentDigs.com,1970-01-01 00:00:01.550820808,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"West 90th Court, Lenexa, Johnson County, Kansas, 66219, United States",,Johnson County,66219,6.059739070721015e-05,30
5197793358,2.0,2.0,No,Yes,None,2305.0,1127,Tampa,FL,27.9652,-82.5143,RentDigs.com,1970-01-01 00:00:01.550820786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"4148, West Boy Scout Boulevard, Tampa, Hillsborough County, Florida, 33607, United States",,Hillsborough County,33607,9.99999999995449e-06,30
